raceId,year,round,circuitId,name,date,time,url,circuit_ref,country,race,driverId,driverId_Ref,constructorId,constructorId_Ref
960,2016,13,13,Belgian Grand Prix,8/28/2016,12:00:00,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix,spa,Azerbaijan,1,3,rosberg,131,mercedes
961,2016,14,14,Italian Grand Prix,9/4/2016,12:00:00,https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix,monza,Azerbaijan,1,3,rosberg,131,mercedes
962,2016,15,15,Singapore Grand Prix,9/18/2016,12:00:00,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix,marina_bay,Azerbaijan,1,3,rosberg,131,mercedes
963,2016,16,2,Malaysian Grand Prix,10/2/2016,07:00:00,https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix,sepang,Azerbaijan,1,817,ricciardo,9,red_bull
964,2016,17,22,Japanese Grand Prix,10/9/2016,05:00:00,https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix,suzuka,Azerbaijan,1,3,rosberg,131,mercedes
965,2016,18,69,United States Grand Prix,10/23/2016,19:00:00,https://en.wikipedia.org/wiki/2016_United_States_Grand_Prix,americas,Azerbaijan,1,1,hamilton,131,mercedes
966,2016,19,32,Mexican Grand Prix,10/30/2016,19:00:00,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix,rodriguez,Azerbaijan,1,1,hamilton,131,mercedes
967,2016,20,18,Brazilian Grand Prix,11/13/2016,16:00:00,https://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,1,hamilton,131,mercedes
968,2016,21,24,Abu Dhabi Grand Prix,11/27/2016,13:00:00,https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix,yas_marina,Azerbaijan,1,1,hamilton,131,mercedes
969,2017,1,1,Australian Grand Prix,3/26/2017,05:00:00,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix,albert_park,Azerbaijan,1,20,vettel,6,ferrari
970,2017,2,17,Chinese Grand Prix,4/9/2017,06:00:00,https://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix,shanghai,Azerbaijan,1,1,hamilton,131,mercedes
971,2017,3,3,Bahrain Grand Prix,4/16/2017,15:00:00,https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix,bahrain,Azerbaijan,1,20,vettel,6,ferrari
972,2017,4,71,Russian Grand Prix,4/30/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,sochi,Azerbaijan,1,822,bottas,131,mercedes
973,2017,5,4,Spanish Grand Prix,5/14/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,catalunya,Azerbaijan,1,1,hamilton,131,mercedes
974,2017,6,6,Monaco Grand Prix,5/28/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,monaco,Azerbaijan,1,20,vettel,6,ferrari
975,2017,7,7,Canadian Grand Prix,6/11/2017,18:00:00,https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix,villeneuve,Azerbaijan,1,1,hamilton,131,mercedes
976,2017,8,73,Azerbaijan Grand Prix,6/25/2017,13:00:00,https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix,BAK,Azerbaijan,1,817,ricciardo,9,red_bull
977,2017,9,70,Austrian Grand Prix,7/9/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix,red_bull_ring,Azerbaijan,1,822,bottas,131,mercedes
978,2017,10,9,British Grand Prix,7/16/2017,12:00:00,https://en.wikipedia.org/wiki/2017_British_Grand_Prix,silverstone,Azerbaijan,1,1,hamilton,131,mercedes
979,2017,11,11,Hungarian Grand Prix,7/30/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix,hungaroring,Azerbaijan,1,20,vettel,6,ferrari
980,2017,12,13,Belgian Grand Prix,8/27/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix,spa,Azerbaijan,1,1,hamilton,131,mercedes
981,2017,13,14,Italian Grand Prix,9/3/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix,monza,Azerbaijan,1,1,hamilton,131,mercedes
982,2017,14,15,Singapore Grand Prix,9/17/2017,12:00:00,https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,marina_bay,Azerbaijan,1,1,hamilton,131,mercedes
983,2017,15,2,Malaysian Grand Prix,10/1/2017,07:00:00,https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,sepang,Azerbaijan,1,830,max_verstappen,9,red_bull
984,2017,16,22,Japanese Grand Prix,10/8/2017,05:00:00,https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,suzuka,Azerbaijan,1,1,hamilton,131,mercedes
985,2017,17,69,United States Grand Prix,10/22/2017,19:00:00,https://en.wikipedia.org/wiki/2017_United_States_Grand_Prix,americas,Azerbaijan,1,1,hamilton,131,mercedes
986,2017,18,32,Mexican Grand Prix,10/29/2017,19:00:00,https://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix,rodriguez,Azerbaijan,1,830,max_verstappen,9,red_bull
987,2017,19,18,Brazilian Grand Prix,11/12/2017,16:00:00,https://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix,interlagos,Azerbaijan,1,20,vettel,6,ferrari
988,2017,20,24,Abu Dhabi Grand Prix,11/26/2017,13:00:00,https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix,yas_marina,Azerbaijan,1,822,bottas,131,mercedes
